Id,Predicted
115580,477087.614
35766,281769.6339
161116,400016.5707
73660,512013.8469
131504,431687.0598
4944,354657.0704
112780,489936.0033
9120,334853.138
82250,412608.8923
12159,276731.9854
88677,621153.9159
110479,586659.5793
32731,309015.2178
173731,458171.6341
98190,335397.3624
51537,303848.7619
163755,585256.2595
26018,331505.6348
93881,403003.4816
149106,372508.7484
93253,499318.3223
95541,486702.2199
171849,499844.4277
126285,632671.7507
147946,664313.5973
56768,305928.5376
136476,371513.6909
159929,599501.8248
166948,737250.9306
50928,314163.1445
101425,491720.7459
44112,332252.8268
6301,288840.1202
39101,340641.9131
178255,774472.0231
142210,402735.3431
62246,560508.7084
82760,447272.099
77434,354074.6056
173971,629619.9952
168573,558362.4045
126031,604824.205
2165,239658.8095
88462,821435.3212
112590,457553.3135
78653,450985.6475
22206,492110.8855
143201,445084.7619
55115,570793.0731
31678,311427.4104
98729,355936.3286
176742,597146.3904
114037,728297.4057
145169,917538.1496
2913,227073.4936
88825,621768.3512
4005,356598.3818
176476,658531.2875
152169,418618.6788
15896,226362.7882
29425,225283.3736
135323,591467.7204
155767,378002.5645
5206,299708.4518
119580,517078.1461
25649,341767.8676
127661,446511.3109
164215,666619.4767
103777,533440.5873
32835,425181.383
82389,403921.1678
71257,463691.3062
165414,467709.7216
102360,481700.5583
172770,588516.5388
75898,446840.6078
17422,337552.9978
60095,669564.3985
168394,526592.0755
6915,394558.8123
175757,561694.8873
117915,535132.0872
181335,682160.2618
129166,596197.1655
51643,453699.9987
156602,695880.615
153237,591901.7757
124578,403274.99
171532,598540.4002
60991,483712.0962
25918,371504.4578
60555,298924.9673
17104,445877.358
6765,335388.0014
156276,413510.2417
18383,342057.5016
11036,558475.2399
145293,528136.3512
78330,682175.515
35903,363843.0672
127777,438648.0696
66379,430748.1985
83580,501319.3315
33556,364740.1075
24142,288140.4386
140019,473549.5892
57054,544574.0151
110890,680348.6343
42636,314999.9785
183045,732443.489
170000,525933.2357
166785,571171.9801
103174,405209.6536
11049,348415.8043
126805,342152.164
157965,408175.5413
140922,435280.1418
148651,379839.632
184592,758816.4272
4252,675422.5124
137478,515392.3002
26980,334059.5702
123316,512399.3745
152071,539483.7536
43836,339740.3489
19239,358476.6775
125723,419913.4225
141653,474447.8256
137166,824109.8731
88706,558511.0301
125671,484514.0858
119492,537568.6267
6418,401038.7367
108117,494033.4724
18706,365418.5353
161861,529620.5925
1170,216385.1369
108765,395749.4793
155836,472313.9537
93448,630267.5978
127195,591056.255
33160,295823.7309
30157,436447.8122
99892,500629.6129
98338,367214.818
56396,488636.0583
656,253605.624
174802,747892.8125
135349,737236.0977
101442,396143.6712
146057,380460.2926
28322,496709.5031
74403,442395.6383
109159,605779.012
116884,478397.5417
147912,428650.3219
890,260087.5796
48459,483679.4568
2068,164086.213
151241,546269.8991
110636,448932.3572
62584,501809.5203
29645,663141.1959
44822,297181.0356
158523,659376.832
70679,909239.0855
35333,297555.0316
69445,439831.0974
136501,342818.2585
7655,349139.4756
124227,501932.5928
20989,529520.9688
131699,536194.6466
69987,698296.8529
6185,352602.2174
89448,560562.877
10965,305435.7467
5743,297161.0664
67656,595546.368
153781,751159.762
181682,856142.3082
72109,312918.4786
101200,407245.5644
22281,273963.9322
25735,421923.0994
61171,564739.3733
8036,319997.6897
82158,444339.6293
68503,385607.1015
19254,409645.9398
43662,322250.0715
7128,330832.1705
129999,565582.7436
144788,438704.1717
83663,571211.2951
37887,586891.725
154458,723382.8654
60447,715101.5992
49652,318540.0777
66899,368215.9826
164401,575817.8991
167767,723594.7616
172975,384421.4074
112685,493671.7545
40578,310777.2085
179779,719298.5225
167556,384159.2347
145926,467740.7593
61621,323956.1107
47799,444734.868
56338,1048477.735
182776,681829.7941
85806,408118.4084
124637,531118.0178
174460,605316.5082
79588,854451.9589
21025,445788.896
62217,264388.7891
160545,733635.5239
8491,312726.4921
12078,200859.5962
22798,258339.3401
24153,360037.0743
82870,360258.2026
10760,241885.0434
101085,393570.8952
18797,320545.6791
105168,360630.0117
36626,296032.7588
96579,588922.6656
5235,288696.0483
122252,405781.6886
110908,618229.8381
176583,750279.6423
49325,496357.4698
85333,520127.1179
144824,445816.3966
52993,231381.4462
84323,291484.4074
26557,322750.5911
50672,298173.0523
31001,261637.1262
30227,311873.4315
112255,325239.5943
162664,499802.6362
137092,372008.2311
159508,549033.2555
17644,311331.7001
22811,278141.8494
70031,641303.2274
135825,499532.7876
90441,650029.9955
152870,393218.3132
661,219504.5926
29110,420571.6209
152460,340080.8813
41638,420766.7
117606,405706.2496
152666,471550.6204
125902,655454.3558
79592,924769.8499
830,200159.2834
102952,436040.5497
133345,650882.9588
35124,277449.0147
65965,503330.5708
136218,503275.1327
136455,390807.4398
98038,612768.4418
80225,609341.2318
169149,590921.0678
167080,478428.5085
62581,507061.6944
107598,477030.1461
183217,790248.7681
152875,423008.4544
116395,454960.2186
139890,335642.9593
34530,431152.5463
76616,356451.9641
138349,513009.427
99399,434870.5557
160918,402598.3076
110855,422823.0648
177388,726865.7828
71327,356228.802
24238,339509.7705
72648,472600.7099
83071,364736.5675
68059,327540.7175
69760,523090.6232
113897,423657.0734
51912,464776.9065
44157,290451.4189
61025,582612.3959
132460,518732.3548
24804,305442.2187
108778,450634.161
87742,508710.1907
163583,537638.1387
97073,333397.9842
55823,363340.3976
137725,385784.5779
159620,477593.2824
173274,578499.8865
101219,350245.5546
124074,712103.9559
50108,354760.6564
174422,520637.5926
142977,403277.5835
92581,371813.0918
176038,581335.6877
51329,329779.8681
46021,313421.6206
173563,627523.1451
123846,423722.9251
146658,410664.9542
74821,386251.4961
161020,415655.3042
91469,349940.4403
165025,691393.3939
100394,691521.3087
127470,403486.1692
178415,570362.3315
121791,362512.4403
87551,362727.116
152276,524208.9226
17641,312082.0107
36089,305778.1028
60258,214643.0951
72997,510818.2729
141339,576503.4469
160136,608893.8866
77440,338002.1718
98992,361673.0804
74955,463821.0692
42219,378677.295
32789,367895.5105
91826,382782.3701
107185,553933.0612
114105,391160.1633
98624,449018.1012
32983,379243.2622
107034,394656.2099
126238,454709.9787
107349,584213.6192
40931,281048.2866
62087,342470.7174
73731,527321.7488
80646,541594.3892
115023,500624.5673
131897,492483.7558
114623,476195.6899
27691,341786.4682
112484,371746.3724
154039,581053.1028
73194,500745.4502
93245,447830.6818
149489,544219.028
169907,543579.9096
35712,419456.8671
123795,421576.5165
42252,387304.8303
175726,814368.5122
175028,558198.4659
179200,647112.8079
168631,586889.5298
35114,309112.6686
6228,299271.5717
63041,236625.3048
125796,395968.3392
4354,572126.8523
103194,403388.9225
185717,721034.4213
122139,351440.8048
80854,441701.5682
36818,246350.1972
118877,362620.999
58203,414188.546
155382,517651.0294
88297,410335.132
118425,346143.3118
132852,435408.0962
124360,503127.2555
19308,402321.9443
43717,330578.7188
33379,321331.963
97506,500104.3704
22982,313040.4795
1383,267305.4607
182308,573882.3611
114153,448214.4139
128961,435988.9155
26834,486582.7472
20900,418685.5791
146852,871010.9926
138654,499110.0017
119174,534094.4661
163108,557959.7867
5604,494837.0802
63048,495422.7257
5831,506895.3637
60656,405006.6822
63925,403271.4311
16163,339890.5375
85919,638672.8509
52487,421285.7033
76831,463167.3622
101866,313496.2065
13849,302867.3682
28941,323496.0151
155936,558186.4063
84319,799063.7592
131649,578820.525
160032,510742.1841
121096,530097.4013
65225,368878.2981
35725,225427.5971
59027,669221.1497
165660,796144.0105
135076,325676.184
66659,645273.2873
74071,623593.908
58481,713244.1025
100291,640856.2088
181136,557107.8216
162364,747028.2429
160460,525175.0751
83457,495607.471
47922,447108.484
138098,404442.3396
161570,605218.4608
91886,295564.5988
68997,470178.0732
6498,471171.2336
23853,296091.4178
118721,453548.9648
105907,460564.8265
145659,508306.4397
75270,566127.546
182920,638016.799
83183,478986.1161
164175,715054.4136
54512,339117.3323
143543,534603.4318
5664,244660.4386
38054,516410.0139
91155,707227.3546
65477,411202.8864
75442,492914.601
75099,396805.4018
135344,731502.7099
91203,368194.946
27236,235135.7749
38074,694849.28
155317,532532.7724
175631,586390.0957
33158,300242.9433
26779,492639.5779
166970,682890.9609
33693,379256.9944
183704,810794.8075
140293,617446.5383
73880,552440.1723
148446,529240.9506
119436,443931.2491
44886,399438.6406
38551,265975.2353
50534,326134.944
26677,295555.3832
99226,499110.0335
116735,456942.6966
110627,409661.8029
89488,492458.874
163235,582061.0791
144482,361837.5925
12757,349843.1929
177432,806161.3598
75861,419863.2516
50772,260662.9211
62234,304636.6257
30104,314118.8473
89631,481067.7774
67975,967531.7974
166748,716888.3068
36090,324582.6821
94613,596410.124
160471,641021.9942
122887,726122.8861
64837,523308.2865
103238,312749.8556
60220,276410.7473
174413,568373.6803
112035,498157.9145
44283,199060.9193
93261,502416.6546
29584,303915.3316
12419,243272.72
123623,535101.9317
127356,499487.7958
45761,272906.5515
53765,608511.3565
77211,346610.7562
181095,649457.9535
144946,590853.791
86916,333363.1088
449,332892.681
160065,477389.1182
1721,397230.5823
162191,621968.8833
99474,380574.4762
79437,453181.1324
55452,986664.6104
157631,487266.916
7485,305638.2667
105311,419838.6006
168945,522303.0379
45014,402837.7411
54348,346458.1944
46343,580736.7506
70898,337367.7073
139120,621692.6407
62486,460442.2001
64679,479395.8227
87098,354028.4872
143760,451680.8363
141856,557663.3575
172143,505192.2597
2293,323698.4492
28661,370735.8917
30875,294962.5541
165558,723945.5782
130864,733031.1656
150589,669336.6272
100753,453898.803
15489,403095.3904
40281,309671.0725
142412,622757.8299
60658,414408.9718
81399,724887.6323
6724,298260.0565
114241,487044.5502
16502,375589.8512
71323,451115.7877
1869,237162.7473
142762,507189.146
84725,403848.9198
80742,546526.3689
142109,731436.3461
67253,327670.3238
157968,448199.9734
24069,350292.5819
124019,584050.4998
61117,277517.8041
38188,319874.2899
150989,536471.5954
50191,360188.8435
167654,558880.1049
170380,633667.2565
92118,385804.4954
133806,591797.8325
99200,339707.9501
110866,578330.0957
126576,574189.6869
42217,370025.3159
120820,606725.3691
155758,396408.5812
87933,343504.424
1927,227936.2408
184964,761234.8776
144652,650408.7047
67750,571743.6773
140733,503516.4577
170185,460024.7553
362,226265.3236
37458,348163.3097
69682,540129.4355
159403,593167.3387
37648,614396.9079
54504,339303.778
67085,666834.8698
163624,421020.9887
135127,374406.1345
146051,345695.169
38092,279072.5617
36907,359344.1977
30789,333898.0181
147833,419938.0833
149038,504751.046
138021,332787.2732
11352,326888.3055
151824,474131.6269
142394,453515.2873
95298,343877.9175
115268,493968.4692
102017,368498.9053
88549,516831.2441
108634,546722.236
103292,365758.0489
164683,514670.1453
112853,425083.2013
47568,542027.2697
131737,739165.4189
157140,491319.9358
92376,660818.243
124681,527418.6691
15948,378427.107
62556,717580.8538
158327,389374.6449
73614,505024.5066
22065,307484.3752
22929,349387.6668
4065,406763.4718
168856,411076.864
136562,537137.1126
52113,252813.0567
110958,460753.8962
58176,358131.3129
180852,555806.5533
107030,405264.3527
37265,370674.9422
85525,649874.1517
99483,378946.8102
46176,317544.5819
6347,351640.2744
6750,271393.0342
135588,424257.479
36863,501132.6724
160343,497889.2449
124266,466997.6841
10404,416576.6945
172895,613439.6763
87743,470366.3264
157584,596032.515
33196,416239.9109
142080,666357.1798
21962,334800.9472
36681,365609.5746
89618,436814.1458
22575,172440.9777
74865,494952.6551
23086,271254.8926
63230,500007.806
47900,423748.1575
138047,416408.7846
44428,267035.6652
32545,237967.0336
6893,379935.4808
136357,502689.767
147506,378758.3179
68942,414773.2484
10344,506296.112
156343,466444.1505
54375,541580.8609
166802,611997.0177
104660,423183.2152
17191,493568.614
694,224817.8704
148773,456655.0238
153518,632082.0287
153032,460733.2068
15328,212081.9368
181816,601795.9211
166079,782601.1544
3349,246599.9111
77158,423462.2337
51043,559519.7496
97191,425608.726
162363,726723.0424
74545,364199.1332
91063,698883.1068
9828,572817.0047
4794,180628.6107
43195,432754.4884
172926,610957.0978
4813,282432.2919
124388,562684.847
64450,440495.7803
89211,689752.8712
179338,576792.0636
117316,564662.1725
63143,571424.7864
20211,481339.9919
2038,192959.2383
141930,309798.0579
46733,331967.8123
91977,389636.2286
76352,757386.609
137935,535009.1144
125153,324431.0371
71173,417434.5166
58283,750929.272
10218,364371.6213
74833,377687.7068
104310,457224.8363
12243,275417.8099
71076,462971.936
41497,418501.4244
128822,387919.571
78234,573761.3685
124002,675975.3377
173311,502552.6936
24748,327417.7253
122571,496008.783
39621,342443.1275
57648,334093.045
106719,410111.7187
23434,442751.2613
52411,353070.5633
134820,534869.6227
37324,632202.47
81130,316007.5446
133457,408769.3144
38395,388988.4892
33463,314363.0887
73558,510019.4144
178037,691597.9316
123216,478380.6773
27568,329315.6653
48216,475404.2902
147065,412168.5051
4998,302406.6428
30335,326020.7451
91192,331810.5215
137038,363157.9741
92153,434362.9011
173832,612862.748
84214,634014.7128
149239,460770.9314
144006,500824.151
76269,404500.9087
61591,876457.0447
106493,459195.8397
16087,319318.9126
163364,454679.5875
179104,713016.8632
29182,381012.262
85327,410373.9252
113180,443984.5749
46529,420417.7306
18212,358677.4434
23812,319457.614
147598,719313.9745
182721,632838.1617
92340,525345.9546
30264,348211.8393
78776,496127.2671
75575,483826.8291
136877,500128.4789
122558,549552.6275
169898,436305.5076
178912,626004.5138
163334,816106.5947
102119,576222.0851
38436,341668.7038
99326,405620.4086
104002,389333.1425
165394,478572.6965
80282,478906.4941
96043,555142.2756
72763,674165.744
134305,605684.2431
172952,628775.2883
43352,428785.4553
145667,444930.4471
179301,744536.4027
55292,435968.3489
120390,487208.1802
499,228064.9556
167890,628139.9921
28847,355914.0248
86485,656621.8471
23210,328152.267
11810,354120.3119
13045,379684.5845
70949,351051.847
131402,389872.8879
107465,320931.6478
132697,396638.766
139064,501546.8535
151249,478716.4472
178430,537011.6108
6373,341555.904
167367,501440.5469
108495,536370.7939
121961,418420.2459
113348,344735.3217
110938,838488.2317
36919,354379.1377
6845,360307.6333
75598,474004.773
78673,475279.9292
2290,344753.9603
52650,591853.216
96511,503451.6489
165461,536710.3422
158558,476831.0513
7684,336441.1756
138726,572983.4662
68608,540135.3341
96286,518238.9534
94641,884439.4608
156549,478098.7906
50562,364879.1853
164728,467772.0237
15694,271171.7393
130701,362601.3472
7837,302348.8583
177275,605732.6675
15950,392069.2978
94681,621069.9508
115120,331338.6306
151318,652429.5478
17178,412205.4493
148595,631855.5423
67745,602951.7886
129323,382238.0915
122771,535395.194
181700,637337.6061
147081,460888.2975
101298,499038.1174
182944,634950.217
184363,675069.8377
118535,351026.8854
168103,526223.1271
73391,530983.9075
8758,350595.661
64675,448105.0603
12515,324995.466
114381,493345.675
164740,522777.5042
168438,409175.187
60618,292251.8278
158726,518096.0146
88284,460572.8787
142009,482445.7012
134343,485557.7097
140217,698491.0397
33189,333283.9272
102009,486200.6792
127483,384143.3962
2850,222561.4003
92518,397512.2521
38024,398711.1514
117401,541806.9892
159061,539307.5346
104792,321212.2414
64118,380699.6831
98023,481805.2547
46450,464301.0962
177609,708777.9476
105448,426241.875
113167,413340.3285
154876,562091.2647
66822,679444.0405
20684,354528.5138
53280,392917.1536
18584,415609.0226
136611,484790.1109
162586,525270.4491
46039,430684.773
181636,589652.2707
104770,398401.0587
35605,711449.1827
72880,768575.8972
57223,444150.8726
96212,602559.3265
146571,461111.2115
96202,625227.7308
119493,578179.0276
158723,528916.2743
149825,419118.6015
82377,448244.7609
17503,239242.1124
65854,280061.3552
89775,334275.1991
103456,550423.0571
143166,315932.8553
97899,520133.5172
33049,417400.6594
20541,287012.9509
166378,480566.1867
142460,381637.3474
78803,363176.3429
127124,486690.4086
46074,377908.4087
168755,624727.2389
138362,614724.7535
180843,558430.3766
61732,872870.9173
51522,270782.7429
91666,431792.0833
135414,871396.3705
73647,553833.6682
13310,306045.9984
156079,463967.618
135368,523277.0342
94480,341527.197
113927,544172.8791
177787,846652.8809
154276,471479.7255
44189,412018.4689
67486,682459.9043
92046,302126.7088
132968,585252.4054
92965,685426.3796
145341,506938.0768
9802,680182.5828
58699,351904.9623
108547,416269.5798
44855,297504.7458
22909,234659.707
150855,670085.0492
129387,729802.2863
92690,491750.6192
170169,524089.5415
21624,324116.9787
14983,358512.0127
151259,521854.5548
125469,465925.5849
99446,340461.9006
75066,355375.9293
104899,322770.4759
134585,451124.2719
61678,447698.0439
5205,290306.1622
124890,382483.9339
138050,432294.7727
25438,368703.6694
69752,511411.7307
181710,647757.1356
13594,296308.6254
167020,488184.2258
95580,340726.7673
164558,692298.7985
184257,644709.586
35140,339702.63
82345,439766.7702
5762,257454.4177
68818,385716.7227
131859,561941.0459
170203,504131.6077
20734,314107.793
137674,674500.4701
13095,615266.004
32924,367764.1544
32032,505053.7573
135504,428062.272
24724,312061.2073
39581,272057.208
26317,228434.4556
175958,672521.9381
49526,387461.0875
92382,614316.9871
30326,435159.528
39197,405953.5291
23027,283418.0049
90663,479960.9682
125841,608998.426
166882,506724.321
43755,446702.2849
83521,532436.2919
80386,440845.5497
182886,663042.1259
6831,320286.7684
107949,478887.3474
183431,589170.3154
180491,575964.192
81710,462190.9326
66903,346521.7907
123215,440688.8677
144843,345305.0748
88572,530303.9823
48763,414602.0059
133490,300937.945
115558,494056.2261
120073,436833.7052
55651,395969.8516
96190,511779.9652
58361,326120.2873
183880,603119.321
132744,635298.042
164484,469609.0689
115244,387480.1747
116653,372487.1054
128455,426342.8493
17823,264911.1949
66092,542623.2009
14730,315976.6672
44525,361788.4336
57162,364141.2625
48689,297193.5108
185172,639655.6957
90908,362747.2775
3084,436361.3137
11851,304662.6372
115713,713757.1595
100410,646782.8365
157816,444198.7054
35945,317047.0719
9812,740508.6481
33822,387977.0958
98123,547044.706
59104,337374.1098
96550,532058.5885
21204,276903.985
66063,667657.6888
140468,460757.7629
9954,392778.2221
155979,650993.8335
137046,603653.8076
34651,441965.5338
33968,306092.4068
78686,531347.8165
112569,477257.4727
85420,434306.3762
113291,437704.545
149429,560037.3017
165467,503815.164
20826,303682.1222
74171,498015.7604
135595,390110.2275
170611,579181.8058
161504,579069.4054
184273,667724.828
98570,340368.2001
52758,737829.0644
161840,524932.2833
81669,578228.5674
165465,509734.9976
152517,532918.8894
76599,309397.9416
106382,429174.5786
66754,357772.2755
168335,475923.2025
45606,463255.2436
182585,620272.3758
36825,230758.9772
64881,453579.9127
27300,273798.6738
62811,481107.2121
93279,703708.5677
180122,628508.6067
95962,705269.0651
99939,560955.2468
96826,369922.8395
177177,689319.3011
62545,245486.059
41401,320448.3005
21849,431150.8081
86771,595683.146
102010,495330.3048
39382,366508.4304
82984,458874.8124
182504,684886.6524
115610,479369.7746
75484,404458.7186
49391,445534.9861
118671,388496.3031
162709,458113.0762
70247,361384.6771
28191,319557.9177
50795,301447.2682
34491,262601.8203
140701,594096.0399
97347,470848.4988
44893,359745.2206
6354,326833.2392
75533,471602.0751
45092,334031.8618
134639,458653.5227
105764,594102.211
41508,321523.7396
164446,540181.4094
172249,512832.0345
124517,417746.5408
5266,269539.9838
120908,607909.3894
16243,290156.6399
29978,263358.3505
78539,396399.9753
174030,524311.9002
38147,302051.8447
27643,327964.2323
61477,414401.1932
159918,510233.1439
50333,275250.5635
22403,354019.9211
15375,209922.4174
139191,292608.9695
61178,515760.2204
26730,349212.3319
15934,274537.0485
26174,358018.809
161454,581832.1881
139867,402978.2541
72851,634736.7128
75635,444054.368
154718,775668.5083
165169,492113.8245
119552,658296.5054
103480,449522.3321
31129,411600.7976
13764,235269.0931
107621,341936.7232
103667,554564.9196
26726,276041.9017
161568,605968.7714
163011,424674.9138
112964,472583.6519
31619,247791.624
88610,502796.2352
180168,655471.809
121145,431161.2306
34865,389294.8971
163402,538781.3889
66974,660634.2968
97811,463547.4535
81213,507942.7868
145961,715072.0926
121361,478838.1611
139883,505800.6763
115967,509092.4547
19820,301867.6435
98078,533646.2351
33566,329249.825
151508,360543.9703
183355,587230.5555
76131,440282.275
81803,454092.8443
154050,629889.6083
5811,312289.8321
174901,766802.9146
170949,448295.0459
11110,314248.1052
146378,555689.0581
151340,520012.8423
44564,308891.5666
111409,393073.4796
169349,411699.639
521,285852.3279
168221,582835.3202
122054,266471.2157
36586,315127.8929
107695,461499.3778
173834,581568.6782
84686,337628.5276
83685,396030.2413
51873,363384.603
173667,467585.351
23180,299239.0596
124393,629734.4727
99011,471134.8349
164113,686591.7888
15104,208189.9829
53947,694777.0356
24721,311497.3424
15279,353386.2896
164100,687073.0025
166947,638027.2024
102577,513349.1595
10360,348980.0738
516,273655.3742
61021,596821.4992
177167,701378.8923
75055,416183.2084
168328,490846.763
89515,407735.0671
141079,512371.1752
133058,675592.7167
71809,572818.4893
99647,715645.0134
56773,315144.3815
168836,517617.9885
117785,617892.2341
97566,445987.7218
26840,316107.0663
3431,287797.5357
121277,473374.3683
31732,613376.1971
152580,537494.2154
115872,673686.5371
142435,364016.9271
96124,600956.7848
16273,318646.2694
23504,331348.946
82548,526864.1299
25878,472100.9463
151503,318458.6193
26419,263046.7277
77619,416129.2449
177801,513509.5371
170211,474718.8856
87511,765204.8355
55228,328181.7635
122851,581134.8527
68326,586492.5672
137897,438948.739
116706,477967.7255
143970,444122.8896
179168,629587.5574
27683,339908.4279
29640,702038.8587
149771,454835.5849
98087,486667.3423
70015,822428.8404
121347,438810.486
5628,232046.494
117247,426892.5091
91372,374612.3749
65944,737985.1427
157422,399530.8776
64239,473480.2824
119404,513315.3247
148331,452191.1658
144503,467906.5014
113945,392804.6452
167010,490143.9568
47676,278279.2151
34932,296404.2311
51436,380506.5049
106281,581543.7595
125713,434940.7777
79936,415009.5785
30716,379276.3922
116399,421889.0366
132454,369406.0195
94282,487554.3265
155631,652632.588
17611,294053.4132
114257,463589.7436
185311,582212.2548
139934,526212.7175
173085,518597.7285
177998,795233.436
92406,770847.6669
150865,714902.5456
151322,424909.1878
23838,334251.2462
84253,645559.612
40818,273805.5621
69958,809896.7388
168731,609196.8266
41367,245487.6762
97443,486626.0664
60287,436884.9129
72222,374246.7076
61858,407448.2685
174509,660538.2521
26812,486034.9945
32953,452753.8334
153627,327945.9516
92033,333217.9987
148314,464279.7606
17895,252152.3018
82587,576036.8309
69025,408193.9329
173750,574680.6473
162463,427096.3271
176225,572985.8249
70125,372641.7623
91291,293728.6
80963,419732.038
89800,358160.4663
93147,589051.666
181127,599514.5412
143057,326261.9962
158869,531059.3978
162714,416799.7925
73114,566971.3501
123122,662455.0479
18999,318192.5786
176781,571155.1481
87012,343314.9694
42859,305113.9261
3621,248779.9627
48648,365227.978
98564,467323.2856
43085,418278.7549
4725,310559.0538
114964,406293.5465
111435,444316.2875
145028,420515.5667
136049,348047.7517
1379,239411.8966
66913,303783.4469
155258,383979.5804
145921,436640.9703
170797,613800.669
184836,642244.6403
78216,572369.0696
50964,309683.8439
119506,580642.0763
34058,496276.6071
21804,330249.8427
59822,280028.8948
92341,539321.6163
14187,390852.4891
106593,406104.5662
150447,693087.6166
146214,374419.7118
134407,664412.6821
109709,445223.1186
178513,719326.2134
32126,235024.5694
92461,428377.2453
157834,702861.267
83798,498234.4044
66827,690052.1833
18988,429118.8307
44122,294457.2225
13489,323262.8451
69216,492655.0056
85837,453052.9013
74779,563010.7227
108031,549229.5068
108657,426163.7766
120278,323062.6885
134850,423538.9084
16275,326547.9379
82111,780275.6233
60045,384725.9105
159408,579073.1726
12824,332074.7048
133843,409952.98
87329,496998.462
78726,455457.6094
55829,357793.7152
67924,835243.9982
76463,372744.4293
18108,339761.4011
171169,546262.0429
107279,708166.4362
61822,987228.3091
164309,479696.4575
175259,536127.1699
37198,364279.1395
95989,800431.9084
71435,534355.867
141058,534492.3669
31908,310028.7235
151315,649697.4023
134590,536443.8469
97456,438883.0044
159612,496311.6434
112717,548323.5648
1221,242686.3112
60373,389208.9457
122896,759794.046
145037,476433.2671
161364,485508.2421
8168,291935.6821
74932,536385.9013
179212,673043.0739
139749,616618.2524
179782,674998.3988
84582,364016.8639
86478,721475.4471
12701,250352.8602
84540,391079.791
58843,311185.7554
96195,580948.4281
26680,304207.3623
120810,524406.6308
74579,375673.127
24071,348124.3013
102681,445591.7946
13166,461972.4741
127525,476644.0235
182440,584540.4563
81802,557271.2576
171130,571495.5539
80121,478155.7403
33801,371718.2163
145982,616625.5156
36290,831512.7269
99531,259263.4302
85111,356714.7963
139476,350137.8139
12566,242309.73
496,244887.7
62484,441637.6208
87109,424037.0463
109243,524647.7479
152254,504753.2134
89700,438929.4998
8882,428808.4198
50566,459040.8774
11956,191546.8395
71287,399799.882
143532,567172.5206
26859,406786.3023
91940,475769.4987
74269,495911.3304
15624,227909.7239
142681,566518.4434
69674,495133.9638
82700,442725.3564
5274,393769.7147
43769,375497.1905
177439,854270.3389
144066,866568.9485
74735,351007.174
133714,348064.8802
172429,428416.6087
136970,584136.7886
57871,295266.6201
34279,448595.1395
52975,178203.1858
11503,243202.1773
176456,743258.8511
113511,405549.5267
147621,697534.9711
115172,379756.768
146535,478234.5713
179367,627495.3244
44865,276076.3433
151973,447875.3949
100313,762114.1458
152201,491608.7987
129961,479440.8742
157911,448825.0553
23967,287606.5227
27302,275712.5674
77904,426662.7041
173991,584285.7555
45494,398851.2414
162943,497590.2676
145772,568356.4856
115625,565450.7674
172808,524814.2396
17979,312647.8422
181360,597988.0083
161412,539560.3121
131961,500461.2374
160039,545397.5299
180777,613096.9142
167949,480176.7115
136217,533371.0442
66755,410620.2567
148834,632214.1968
64883,473134.8025
53526,308251.0515
95491,372664.0049
47891,391628.961
116387,455617.1765
31819,546481.6227
42410,661660.7092
43798,468326.5254
105440,376818.7204
179160,598388.1563
109151,578743.1203
4904,218556.989
179423,696641.3544
25970,366656.5423
172424,428121.8407
154712,443866.8867
119873,362189.0688
161376,593015.666
128399,546618.9543
16693,371732.9303
98399,322638.7236
56987,323095.2041
122492,419440.9237
176822,562943.2816
39485,351534.8338
27546,401192.0758
49192,477076.3308
162766,474130.5581
176801,523403.9195
76756,343255.2207
87294,406739.6686
144107,376195.6045
74134,765578.4464
76723,328934.6846
84367,358311.1806
132562,539753.2625
152002,333509.5062
131957,463563.452
98606,342449.0294
7732,354699.8014
135722,433760.1849
17862,304558.4217
8424,384612.9722
154586,503540.8695
65108,473334.9742
111099,572679.5659
178190,795055.042
35438,232552.4477
37352,438735.057
159109,561663.5284
36524,328680.3643
19175,436605.5112
167738,805594.284
13412,308596.2512
6223,328497.848
175407,601046.8022
24734,421992.5355
108172,516735.0081
44734,346465.6761
59946,260114.1065
55198,346499.8879
60072,334882.2652
176353,674445.4232
36982,316465.6635
108093,623869.963
109316,572181.0184
173981,520139.0378
169936,587379.0191
138647,428828.7786
120631,620635.4457
136906,505523.3801
123357,743363.1906
158497,546119.4539
135316,588111.6276
43225,557693.6105
22707,256250.7506
182069,687289.8835
146622,442526.9759
2444,433144.0921
9423,319055.8522
106325,362192.1296
18207,362615.442
117178,519723.4585
166040,469140.173
64780,524933.7891
140899,469680.0646
78251,592747.9772
179605,678927.1414
131707,584117.18
87645,440114.0339
166941,633582.3189
179688,807861.3982
70883,455389.6039
114778,406937.2912
79153,411261.8962
169385,618059.9707
17814,332766.0373
77732,392771.5567
142761,509440.0778
92200,423955.6364
101075,380525.3749
156517,560354.6846
22432,310061.8848
20053,453942.2052
100426,809816.127
39145,383210.9512
89808,348514.7509
53502,336116.2702
149550,492865.7038
81053,514951.1054
5821,270157.3756
85908,581561.872
24695,310308.7212
84741,330481.4168
172466,831895.2608
163493,523596.762
109247,497690.94
113531,492299.2776
83097,341326.3116
90392,504639.641
125162,474644.5033
148533,558496.9151
19682,381675.5179
6377,260773.786
140088,425096.9661
165412,481050.0099
122180,529519.1931
73543,550213.1156
146344,597754.0574
110456,610303.8223
158033,483070.5127
84317,745568.6126
16188,348061.3028
102054,374944.2201
